t,S,I,R
9.622577345953621,665,234,101
9.629470982096873,664,235,101
9.643027899596685,663,236,101
9.666181495933905,662,237,101
9.672089314098388,661,238,101
9.673314917163115,661,237,102
9.699681956550883,661,236,103
9.707986444750086,660,237,103
9.722677645844914,659,238,103
9.733585823741361,658,239,103
9.73919804622491,658,238,104
9.744662501772831,657,239,104
9.746023433050716,657,238,105
9.755071184184388,656,239,105
9.774762511216423,656,238,106
9.784020040962009,656,237,107
9.784119390805198,655,238,107
9.795567587774421,654,239,107
9.80478262076488,653,240,107
9.810965347584824,652,241,107
9.820217985440205,651,242,107
9.835236744772306,651,241,108
9.840683064845852,651,240,109
9.841654737519692,650,241,109
9.848558023773167,649,242,109
9.849965183203999,649,241,110
9.872732304493137,648,242,110
9.887937890221272,647,243,110
9.90676604309433,646,244,110
9.907114470730331,646,243,111
9.910550107234119,645,244,111
9.910707474976924,644,245,111
9.919093739753805,644,244,112
9.928343887815334,644,243,113
9.93805369677157,643,244,113
9.938263921772197,642,245,113
9.959127421920419,641,246,113
9.962503586142423,641,245,114
9.970426018376523,640,246,114
9.971776451752293,639,247,114
9.978332767787347,638,248,114
9.984920048045828,638,247,115
9.992505657803445,637,248,115
9.99276210612068,637,247,116
10.051002015933294,636,248,116
10.059061037260504,635,249,116
10.077823158090098,634,250,116
10.078696243743753,634,249,117
10.081297942041354,633,250,117
10.090038124153592,632,251,117
10.118627569363568,631,252,117
10.122754671702408,630,253,117
10.129870059004904,630,252,118
10.136870728771438,630,251,119
10.142880466634058,630,250,120
10.159766659260717,629,251,120
10.21218564547483,628,252,120
10.217137920789087,627,253,120
10.217969122410526,626,254,120
10.233545521443444,625,255,120
10.234068313743563,624,256,120
10.241251887997837,624,255,121
10.251052208007462,624,254,122
10.254571987102576,624,253,123
10.296994908979237,623,254,123
10.309113702953068,623,253,124
10.323632288706232,622,254,124
10.332456081351783,622,253,125
10.335466330738175,621,254,125
10.335778344810603,620,255,125
10.358995861047946,619,256,125
10.383322605109731,618,257,125
10.392692733499231,617,258,125
10.407155186264859,617,257,126
10.414336836102375,616,258,126
10.430732508991724,615,259,126
10.450060890064949,614,260,126
10.451322218114814,613,261,126
10.454040340514666,612,262,126
10.461336828017457,611,263,126
10.465412987426205,610,264,126
10.470872044237925,609,265,126
10.489797459727665,608,266,126
10.490222584463874,607,267,126
10.505153150409345,606,268,126
10.517340355548816,605,269,126
10.533452852939888,605,268,127
10.53566689748417,604,269,127
10.55091773002927,603,270,127
10.555073715286602,603,269,128
10.557080146248364,602,270,128
10.56323036900074,602,269,129
10.565884914816898,601,270,129
10.59073625530027,601,269,130
10.594691442987603,601,268,131
10.598721995803778,601,267,132
10.6083528538029,601,266,133
10.616956027849184,600,267,133
10.617082216382133,599,268,133
10.646504820272227,599,267,134
10.65274420829951,598,268,134
10.661313099262767,597,269,134
10.662995980682268,596,270,134
10.675452425288578,595,271,134
10.687711451300636,595,270,135
10.723957401034944,594,271,135
10.727394813772378,594,270,136
10.731379189978252,594,269,137
10.732062607071795,594,268,138
10.753296543499648,594,267,139
10.764057511906202,594,266,140
10.76989705741955,593,267,140
10.776663090665796,593,266,141
10.782249478622203,592,267,141
10.794678820444592,592,266,142
10.809705280232352,591,267,142
10.812612272824683,590,268,142
10.82928047726858,589,269,142
10.83121974797126,588,270,142
10.84218163962839,588,269,143
10.844193378472879,587,270,143
10.847948800397644,586,271,143
10.853317160340575,585,272,143
10.854297645050567,585,271,144
10.864431826854204,585,270,145
10.865682898475493,585,269,146
10.881396590833232,584,270,146
10.882711795904342,583,271,146
10.88889200837986,582,272,146
10.898468991826032,581,273,146
10.898754276753417,580,274,146
10.900808159709971,580,273,147
10.910024132761755,579,274,147
10.929462413127698,579,273,148
10.935432179441573,578,274,148
10.941316234788466,577,275,148
10.942826405816254,576,276,148
10.95154840663223,576,275,149
10.955019706157852,576,274,150
10.9587196746566,576,273,151
10.962709911467806,576,272,152
10.971016037096135,575,273,152
10.97477546628371,575,272,153
10.98342880372839,574,273,153
10.984826859914357,573,274,153
10.991385706129671,572,275,153
10.997185721536868,571,276,153
11.000387124599614,571,275,154
11.011353852631956,571,274,155
11.018910608181194,570,275,155
11.02714143404789,570,274,156
11.031505458008406,569,275,156
11.042779104941872,568,276,156
11.044462640958248,568,275,157
11.050180196080584,567,276,157
11.062294214034848,566,277,157
11.067903570843352,565,278,157
11.075603746782912,565,277,158
11.078436308476176,564,278,158
11.099285347612764,564,277,159
11.109877937276622,563,278,159
11.124914548613589,563,277,160
11.149993776475744,562,278,160
11.181960175583049,562,277,161
11.188509898511091,561,278,161
11.19689346926542,560,279,161
11.200705523599638,559,280,161
11.20610785403446,559,279,162
11.216715669883333,558,280,162
11.217765925954883,557,281,162
11.223921595485379,557,280,163
11.22717429093802,556,281,163
11.228635027831492,555,282,163
11.231983625225963,554,283,163
11.236796969637265,554,282,164
11.240183937468338,554,281,165
11.243612129144752,553,282,165
11.253736208211699,552,283,165
11.274418681307612,552,282,166
11.28142783102874,551,283,166
11.286006469397778,550,284,166
11.291449007903953,549,285,166
11.304955090270067,548,286,166
11.305008042393835,547,287,166
11.30780360500648,546,288,166
11.310777833831487,546,287,167
11.312824640004614,546,286,168
11.3170030091222,545,287,168
11.33238091201015,545,286,169
11.34503216409611,545,285,170
11.351921770141463,545,284,171
11.360039040657373,544,285,171
11.363954272851757,544,284,172
11.365117637180148,543,285,172
11.371169710264848,543,284,173
11.373224785382043,542,285,173
11.377016600740756,542,284,174
11.380396747412282,541,285,174
11.383862184823238,540,286,174
11.386475318075068,539,287,174
11.39074019869341,539,286,175
11.392101598636875,538,287,175
11.403351217287025,537,288,175
11.404766625221157,537,287,176
11.41768148551613,536,288,176
11.4207595226557,535,289,176
11.423379917048402,534,290,176
11.441458385819281,534,289,177
11.442879242082478,533,290,177
11.450566982435847,532,291,177
11.45329496474873,532,290,178
11.46401313133812,531,291,178
11.466188817986845,531,290,179
11.468800723523312,530,291,179
11.47175463081463,530,290,180
11.476306027398493,529,291,180
11.47808650697297,529,290,181
11.479733810428051,529,289,182
11.483698764218083,528,290,182
11.48382585246347,527,291,182
11.48982554323631,527,290,183
11.492403203684761,527,289,184
11.534446211728447,526,290,184
11.535367636192454,525,291,184
11.544871524746805,524,292,184
11.556397118128837,523,293,184
11.56349302855221,523,292,185
11.57967794311061,522,293,185
11.581815667879033,521,294,185
11.584523557362113,520,295,185
11.597902597005717,520,294,186
