customer_id,arrival_time,service_start,departure_time,waiting_time,service_time,system_time
58,88.75431647681815,88.75431647681815,90.5110103351152,0.0,1.7566938582970506,1.756693858297055
60,89.34529285913138,90.5110103351152,91.10796841747866,1.1657174759838256,0.596958082363451,1.7626755583472828
59,89.13345635257599,89.90464208437075,91.22721723231282,0.771185731794759,1.3225751479420809,2.093760879736834
61,92.35980967835778,92.35980967835778,93.96453756061787,0.0,1.6047278822600974,1.604727882260093
63,93.42754967506838,93.96453756061787,96.66796550867286,0.5369878855494932,2.703427948055001,3.2404158336044873
62,92.62882153096564,92.62882153096564,97.54413607136422,0.0,4.9153145403985885,4.915314540398583
64,93.90866461206957,96.66796550867286,98.47185625437722,2.7593008966032926,1.8038907457043571,4.563191642307643
65,94.23276195823995,97.54413607136422,98.49125356072783,3.3113741131242733,0.9471174893636078,4.258491602487879
66,96.16702984650058,98.47185625437722,99.92659586107273,2.3048264078766323,1.4547396066955132,3.759566014572144
68,96.8923520036099,99.92659586107273,100.78228929641841,3.034243857462826,0.85569343534569,3.8899372928085114
67,96.5560961327119,98.49125356072783,101.1928399258087,1.935157428015927,2.7015863650808756,4.636743793096798
69,98.08876651654529,100.78228929641841,101.68559717216627,2.6935227798731205,0.9033078757478578,3.596830655620977
71,99.14853418525063,101.68559717216627,107.27205262978133,2.537062986915643,5.586455457615066,8.123518444530703
70,98.13494747971596,101.1928399258087,107.71766342420418,3.057892446092737,6.524823498395477,9.582715944488214
73,102.27934723024107,107.71766342420418,109.78627763021748,5.438316193963104,2.068614206013309,7.506930399976412
72,101.42016715937558,107.27205262978133,109.88500245567127,5.8518854704057475,2.6129498258899413,8.46483529629569
75,102.83498163616316,109.88500245567127,110.20326948162042,7.050020819508106,0.3182670259491523,7.36828784545726
76,103.24590422882913,110.20326948162042,110.21451787393715,6.957365252791291,0.011248392316736577,6.968613645108022
77,105.70610449261844,110.21451787393715,110.78141540550956,4.508413381318718,0.5668975315724065,5.075310912891126
78,105.71982272656982,110.78141540550956,111.5836762146442,5.061592678939746,0.8022608091346312,5.863853488074383
74,102.47635628895546,109.78627763021748,111.80141473855137,7.309921341262026,2.015137108333883,9.325058449595915
80,106.90267896774559,111.80141473855137,112.40160751681925,4.898735770805786,0.6001927782678752,5.498928549073668
79,105.72112288977493,111.5836762146442,112.41097542769462,5.862553324869268,0.8272992130504255,6.689852537919691
81,107.78743333649001,112.40160751681925,113.98191333773238,4.614174180329243,1.580305820913132,6.194480001242368
82,107.84262515816941,112.41097542769462,114.59742442761542,4.568350269525212,2.1864489999207954,6.754799269446011
83,109.05298426191241,113.98191333773238,116.00349119370547,4.9289290758199655,2.0215778559730886,6.950506931793058
85,109.72300600276935,116.00349119370547,116.67558411724355,6.280485190936119,0.6720929235380666,6.952578114474193
84,109.60471324342876,114.59742442761542,118.54197869421216,4.9927111841866605,3.9445542665967395,8.9372654507834
86,112.25383464141761,116.67558411724355,119.54083070167503,4.4217494758259335,2.8652465844314823,7.286996060257422
87,114.22038694416149,118.54197869421216,121.1937555584512,4.321591750050672,2.651776864239043,6.973368614289711
88,114.24421830744156,119.54083070167503,121.76633557117026,5.2966123942334775,2.225504869495221,7.522117263728703
89,114.91417302193354,121.1937555584512,123.3020168190297,6.279582536517665,2.1082612605785083,8.387843797096167
90,115.60744575510695,121.76633557117026,123.40099555933944,6.158889816063308,1.6346599881691752,7.793549804232484
92,116.32372865155169,123.40099555933944,124.44615109989363,7.077266907787745,1.045155540554192,8.122422448341936
91,116.08562550397437,123.3020168190297,129.6741003583968,7.216391315055333,6.372083539367107,13.58847485442243
94,120.2982317563385,129.6741003583968,130.38628957560505,9.375868602058304,0.7121892172082368,10.088057819266552
93,118.58928482329404,124.44615109989363,133.15801749625075,5.85686627659959,8.711866396357134,14.568732672956713
95,120.85732149555938,130.38628957560505,133.21904022949354,9.528968080045672,2.8327506538885054,12.361718733934168
97,123.70432765275488,133.21904022949354,134.29194315217524,9.51471257673866,1.072902922681695,10.587615499420352
98,126.62995559203662,134.29194315217524,134.46787247952903,7.661987560138613,0.17592932735379352,7.837916887492412
96,122.80449723968039,133.15801749625075,134.6709348070612,10.353520256570363,1.5129173108104417,11.866437567380814
99,127.55807931536204,134.46787247952903,136.15954393468277,6.909793164166999,1.6916714551537424,8.601464619320737
100,128.29984972160915,134.6709348070612,137.70221648786165,6.3710850854520515,3.031281680800435,9.402366766252499
102,130.01788284046393,137.70221648786165,137.74108621357712,7.684333647397722,0.03886972571547581,7.7232033731131935
103,130.9527195857559,137.74108621357712,142.28521564415345,6.788366627821233,4.544129430576332,11.332496058397567
104,135.20955339033924,142.28521564415345,142.79317047886113,7.075662253814215,0.5079548347076708,7.5836170885218905
105,135.5964441339181,142.79317047886113,143.12677744879448,7.196726344943016,0.3336069699333525,7.530333314876373
106,137.28247102349465,143.12677744879448,143.44444367309214,5.844306425299834,0.3176662242976545,6.161972649597487
101,129.23022820705714,136.15954393468277,146.73256083583306,6.929315727625635,10.573016901150279,17.502332628775918
108,138.90696189744185,146.73256083583306,147.83566160201426,7.8255989383912095,1.1031007661812078,8.92869970457241
109,140.565163220098,147.83566160201426,148.4525048023638,7.270498381916269,0.6168432003495234,7.887341582265805
107,138.87393954100827,143.44444367309214,148.8975795476167,4.570504132083869,5.453135874524544,10.023640006608417
110,142.0045593670319,148.4525048023638,149.42781214197836,6.447945435331889,0.9753073396145658,7.423252774946462
111,142.86338558533444,148.8975795476167,149.63569553152826,6.034193962282245,0.7381159839115685,6.772309946193815
113,145.64241361747028,149.63569553152826,150.0791444321551,3.993281914057974,0.44344890062682524,4.4367308146848075
114,145.7867135011457,150.0791444321551,150.76243319304365,4.292430931009392,0.6832887608885698,4.97571969189795
112,144.3938813476681,149.42781214197836,152.5118934653861,5.033930794310265,3.0840813234077427,8.118012117717996
116,147.59010033257033,152.5118934653861,154.97578946548083,4.921793132815765,2.463896000094721,7.3856891329105
117,148.9546825731233,154.97578946548083,155.19870577424237,6.021106892357523,0.2229163087615419,6.244023201119063
115,146.17691579662832,150.76243319304365,158.8433565186099,4.585517396415327,8.080923325566259,12.666440721981587
119,148.968196913773,158.8433565186099,160.46043501135517,9.87515960483691,1.617078492745256,11.492238097582174
120,150.16120934209985,160.46043501135517,161.65231917239885,10.299225669255321,1.191884161043677,11.491109830298996
121,153.09547815950734,161.65231917239885,163.04272220180854,8.55684101289151,1.3904030294096925,9.947244042301207
118,148.96123894075026,155.19870577424237,163.0864745437386,6.237466833492107,7.887768769496225,14.12523560298834
122,153.1450384359077,163.04272220180854,163.1518860134776,9.897683765900837,0.10916381166904902,10.006847577569886
124,154.72731774890525,163.1518860134776,164.42534569311456,8.424568264572343,1.2734596796369662,9.698027944209315
123,153.56695474705,163.0864745437386,165.08574671792522,9.519519796688598,1.9992721741866128,11.518791970875213
126,155.63873794802652,165.08574671792522,166.4003484139099,9.447008769898702,1.3146016959846898,10.761610465883393
125,154.79517191787963,164.42534569311456,167.7358027609244,9.630173775234937,3.310457067809847,12.940630843044772
128,157.88561776132784,167.7358027609244,169.6895668490176,9.850184999596564,1.953764088093198,11.803949087689773
127,156.36402003035204,166.4003484139099,169.803475437303,10.036328383557873,3.403127023393091,13.43945540695097
129,160.22024634129903,169.6895668490176,169.9009407683751,9.469320507718578,0.2113739193574873,9.680694427076077
131,164.67994473592475,169.9009407683751,170.05372010997715,5.220996032450358,0.15277934160205303,5.3737753740524
130,163.51570966895113,169.803475437303,171.73574086400023,6.287765768351875,1.9322654266972357,8.220031195049103
133,165.69956535484215,171.73574086400023,175.49023358784055,6.036175509158085,3.7544927238403263,9.7906682329984
132,165.4076037322995,170.05372010997715,176.24551360942786,4.646116377677657,6.191793499450725,10.837909877128368
135,166.80061603203458,176.24551360942786,177.0411731604937,9.444897577393277,0.7956595510658503,10.24055712845913
134,166.52931261657173,175.49023358784055,177.79231682064884,8.96092097126882,2.302083232808286,11.263004204077106
137,170.45582322579722,177.79231682064884,179.43222756907383,7.336493594851618,1.6399107484249884,8.976404343276613
136,169.48925030970364,177.0411731604937,180.3997435627984,7.551922850790078,3.3585704023046796,10.910493253094756
139,174.6254825299078,180.3997435627984,180.59029755136353,5.774261032890593,0.19055398856513017,5.964815021455735
140,175.08731742942516,180.59029755136353,181.62386117449645,5.5029801219383785,1.0335636231329106,6.536543745071299
138,172.34850842793222,179.43222756907383,183.78342975338282,7.083719141141614,4.3512021843089945,11.434921325450603
142,175.71502777061718,183.78342975338282,184.0200038665286,8.068401982765636,0.23657411314579843,8.304976095911428
141,175.37041042148726,181.62386117449645,184.07319885589743,6.25345075300919,2.4493376814009844,8.702788434410166
143,178.23852530125475,184.0200038665286,184.15431472182644,5.781478565273858,0.1343108552978176,5.915789420571684
144,178.63059437926026,184.07319885589743,184.49968084522874,5.442604476637172,0.42648198933131043,5.869086465968479
146,182.22437781685423,184.49968084522874,184.9843315000179,2.275303028374509,0.48465065478915076,2.7599536831636726
147,183.9362729959974,184.9843315000179,184.99398108128764,1.0480585040205028,0.009649581269740734,1.057708085290244
145,178.77989769615886,184.15431472182644,185.34150667351906,5.374417025667583,1.187191951692634,6.561608977360208
148,184.40730991221284,184.99398108128764,185.7796313689925,0.5866711690748048,0.7856502877048644,1.372321456779673
149,184.43996970497196,185.34150667351906,187.21737011864118,0.9015369685471057,1.875863445122124,2.777400413669227
150,187.16391784510674,187.16391784510674,187.24552461810757,0.0,0.08160677300081749,0.08160677300082853
151,188.91625066131797,188.91625066131797,190.55674486616792,0.0,1.6404942048499478,1.6404942048499436
152,190.11051525338905,190.11051525338905,191.5076714708566,0.0,1.3971562174675503,1.3971562174675398
153,192.14313754212273,192.14313754212273,193.0428122307117,0.0,0.8996746885889535,0.8996746885889593
154,193.622943187246,193.622943187246,193.86593089064297,0.0,0.2429877033969845,0.2429877033969774
156,197.29603406923815,197.29603406923815,197.905813555808,0.0,0.6097794865698697,0.6097794865698631
155,196.7977839803504,196.7977839803504,199.69415508500575,0.0,2.8963711046553553,2.896371104655344
157,198.08614196721027,198.08614196721027,201.6253064851061,0.0,3.5391645178958444,3.5391645178958413
158,201.67434272113863,201.67434272113863,201.86454410923375,0.0,0.19020138809511505,0.19020138809511877
159,201.74040368007954,201.74040368007954,202.75776285649965,0.0,1.017359176420117,1.0173591764201149
160,203.76155049278094,203.76155049278094,204.55834414452838,0.0,0.7967936517474323,0.7967936517474357
161,204.18740924406163,204.18740924406163,205.3755956063569,0.0,1.1881863622952769,1.1881863622952835
162,208.52561626607428,208.52561626607428,209.15894467101975,0.0,0.6333284049454678,0.6333284049454733
163,209.09007773347565,209.09007773347565,209.52588857074932,0.0,0.4358108372736682,0.43581083727366376
164,210.04047283618604,210.04047283618604,210.11284185006286,0.0,0.07236901387681792,0.07236901387682337
165,211.40199845497952,211.40199845497952,213.60281504013955,0.0,2.2008165851600343,2.2008165851600268
167,212.55220864684748,213.60281504013955,213.85981322529767,1.050606393292071,0.256998185158119,1.3076045784501957
166,211.98724061200122,211.98724061200122,213.87389733536398,0.0,1.8866567233627651,1.886656723362762
168,212.76375985842503,213.85981322529767,214.3378348550164,1.0960533668726384,0.47802162971873885,1.5740749965913778
169,213.3061964046623,213.87389733536398,216.7471968733317,0.567700930701676,2.873299537967723,3.4410004686693867
171,214.74052008948868,216.7471968733317,217.35629936354295,2.0066767838430053,0.6091024902112558,2.615779274054262
172,214.89625942989045,217.35629936354295,218.319061016466,2.460039933652496,0.962761652923061,3.4228015865755594
173,215.3839094539473,218.319061016466,218.42158877356246,2.935151562518712,0.10252775709645093,3.0376793196151652
174,216.3069514536408,218.42158877356246,219.53835982557152,2.1146373199216555,1.1167710520090695,3.231408371930712
175,216.4251648374478,219.53835982557152,221.11198055729292,3.1131949881237233,1.573620731721414,4.686815719845129
170,213.9501451904147,214.3378348550164,225.0034921790592,0.38768966460170873,10.665657324042801,11.053346988644506
176,216.587363677648,221.11198055729292,225.63428594313746,4.524616879644924,4.522305385844545,9.046922265489457
177,216.900353325851,225.0034921790592,226.15726646618594,8.103138853208208,1.1537742871267394,9.256913140334945
178,218.83725005438146,225.63428594313746,226.36074390717215,6.797035888756,0.7264579640346818,7.523493852790693
180,219.81678122664894,226.36074390717215,226.62097883911355,6.543962680523208,0.26023493194140224,6.8041976124646055
179,219.58348839603684,226.15726646618594,227.0635404375101,6.573778070149103,0.906273971324176,7.480052041473272
182,220.45869429748763,227.0635404375101,229.3954780967372,6.604846140022488,2.331937659227104,8.936783799249582
181,220.43401725131443,226.62097883911355,231.18086416944644,6.186961587799118,4.559885330332892,10.746846918132007
183,222.34605048157374,229.3954780967372,232.84854749022307,7.0494276151634665,3.45306939348585,10.502497008649328
185,225.84170179843375,232.84854749022307,232.91370523264007,7.006845691789323,0.06515774241700684,7.072003434206323
186,226.2941323242995,232.91370523264007,232.95169869013074,6.619572908340558,0.037993457490658675,6.657566365831229
184,224.27808366427448,231.18086416944644,234.32017605545977,6.902780505171961,3.1393118860133193,10.042092391185292
188,227.02077578660337,234.32017605545977,235.51305365510126,7.299400268856402,1.1928775996414878,8.492277868497894
187,227.00918956533,232.95169869013074,236.36847039008813,5.94250912480075,3.4167716999573856,9.359280824758144
189,227.95783123748234,235.51305365510126,237.66611334198,7.555222417618921,2.1530596868787617,9.70828210449767
190,234.98420638315523,236.36847039008813,238.07782807511362,1.3842640069329093,1.7093576850254686,3.09362169195839
192,236.068903543512,238.07782807511362,239.99892579130614,2.0089245316016218,1.921097716192534,3.9300222477941418
193,236.46529335510877,239.99892579130614,242.07283393231685,3.5336324361973652,2.073908141010732,5.607540577208084
194,236.83271600185475,242.07283393231685,243.90754847166164,5.240117930462105,1.834714539344787,7.074832469806893
191,235.97593834324903,237.66611334198,245.93082861418776,1.6901749987309813,8.26471527220776,9.954890270938733
195,236.93910732965276,243.90754847166164,247.07810636835245,6.968441142008885,3.1705578966908203,10.138999038699694
196,237.27828793229406,245.93082861418776,248.33572833640378,8.652540681893697,2.404899722216011,11.057440404109713
198,238.54699976380198,248.33572833640378,248.4192125459099,9.788728572601798,0.08348420950611139,9.872212782107908
197,238.3601672316407,247.07810636835245,252.9228235269778,8.717939136711749,5.844717158625333,14.562656295337092
199,240.4921040601192,248.4192125459099,254.26220516256978,7.927108485790683,5.8429926166598944,13.770101102450582
200,240.86752756048975,252.9228235269778,254.3915929510254,12.055295966488046,1.4687694240475915,13.52406539053564
